Num Nodes, Name[No Query], KAT size[No Query], Temp size[No Query], Num Queries[No Query], Rules[No Query], Rules opt1[No Query], Rules opt2[No Query], Tags[No Query], Time(Total)[No Query], Time(Temporal Automaton)[No Query], Time (Policy Automaton)[No Query], Time (Determinization)[No Query], Time (Minimize)[No Query], Time (Intersection)[No Query], Time (Extraction)[No Query], Time (Rule Gen)[No Query], Name[Congested], KAT size[Congested], Temp size[Congested], Num Queries[Congested], Rules[Congested], Rules opt1[Congested], Rules opt2[Congested], Tags[Congested], Time(Total)[Congested], Time(Temporal Automaton)[Congested], Time (Policy Automaton)[Congested], Time (Determinization)[Congested], Time (Minimize)[Congested], Time (Intersection)[Congested], Time (Extraction)[Congested], Time (Rule Gen)[Congested], Name[DDOS], KAT size[DDOS], Temp size[DDOS], Num Queries[DDOS], Rules[DDOS], Rules opt1[DDOS], Rules opt2[DDOS], Tags[DDOS], Time(Total)[DDOS], Time(Temporal Automaton)[DDOS], Time (Policy Automaton)[DDOS], Time (Determinization)[DDOS], Time (Minimize)[DDOS], Time (Intersection)[DDOS], Time (Extraction)[DDOS], Time (Rule Gen)[DDOS], Name[Port Matrix], KAT size[Port Matrix], Temp size[Port Matrix], Num Queries[Port Matrix], Rules[Port Matrix], Rules opt1[Port Matrix], Rules opt2[Port Matrix], Tags[Port Matrix], Time(Total)[Port Matrix], Time(Temporal Automaton)[Port Matrix], Time (Policy Automaton)[Port Matrix], Time (Determinization)[Port Matrix], Time (Minimize)[Port Matrix], Time (Intersection)[Port Matrix], Time (Extraction)[Port Matrix], Time (Rule Gen)[Port Matrix], Name[Pys. Isolation], KAT size[Pys. Isolation], Temp size[Pys. Isolation], Num Queries[Pys. Isolation], Rules[Pys. Isolation], Rules opt1[Pys. Isolation], Rules opt2[Pys. Isolation], Tags[Pys. Isolation], Time(Total)[Pys. Isolation], Time(Temporal Automaton)[Pys. Isolation], Time (Policy Automaton)[Pys. Isolation], Time (Determinization)[Pys. Isolation], Time (Minimize)[Pys. Isolation], Time (Intersection)[Pys. Isolation], Time (Extraction)[Pys. Isolation], Time (Rule Gen)[Pys. Isolation], Name[Simple Path], KAT size[Simple Path], Temp size[Simple Path], Num Queries[Simple Path], Rules[Simple Path], Rules opt1[Simple Path], Rules opt2[Simple Path], Tags[Simple Path], Time(Total)[Simple Path], Time(Temporal Automaton)[Simple Path], Time (Policy Automaton)[Simple Path], Time (Determinization)[Simple Path], Time (Minimize)[Simple Path], Time (Intersection)[Simple Path], Time (Extraction)[Simple Path], Time (Rule Gen)[Simple Path], Name[Slice Isolation], KAT size[Slice Isolation], Temp size[Slice Isolation], Num Queries[Slice Isolation], Rules[Slice Isolation], Rules opt1[Slice Isolation], Rules opt2[Slice Isolation], Tags[Slice Isolation], Time(Total)[Slice Isolation], Time(Temporal Automaton)[Slice Isolation], Time (Policy Automaton)[Slice Isolation], Time (Determinization)[Slice Isolation], Time (Minimize)[Slice Isolation], Time (Intersection)[Slice Isolation], Time (Extraction)[Slice Isolation], Time (Rule Gen)[Slice Isolation], 
12, JanetExternal, 932, 0, 0, 184, 93, 93, 1, 0.010867, 4e-06, 0.007729, 0.000713, 0.0003, 0., 0.001356, 0.000194, JanetExternal, 952, 10, 2, 1020, 928, 735, 10, 0.043407, 0.00032, 0.006336, 0.000653, 0.000273, 0.007689, 0.019849, 0.007449, JanetExternal, 960, 12, 3, 556, 464, 372, 4, 0.023492, 0.000261, 0.006197, 0.000728, 0.000286, 0.005582, 0.007783, 0.002049, JanetExternal, 932, 0, 0, 184, 93, 93, 1, 0.011010, 4e-06, 0.005642, 0.000512, 0.000214, 9.99999999999e-07, 0.00383, 0.000266, JanetExternal, 936, 26, 1, 208, 105, 105, 1, 0.016505, 0.001256, 0.009929, 0.001069, 0.000523, 0.000654, 0.00218, 0.000248, JanetExternal, 944, 2, 1, 278, 186, 177, 2, 0.014962, 5e-05, 0.008491, 0.000837, 0.000331, 0.000843, 0.003192, 0.000695, JanetExternal, 996, 28, 2, 392, 289, 197, 2, 0.021683, 0.00072, 0.007719, 0.001268, 0.0005, 0.002924, 0.0067, 0.001061, 
20, Janetlense, 3644, 0, 0, 760, 381, 381, 1, 0.060443, 4e-06, 0.045004, 0.004289, 0.001646, 1e-06, 0.007015, 0.001112, Janetlense, 3664, 10, 2, 4188, 3808, 3029, 10, 0.201783, 0.000467, 0.047927, 0.005065, 0.001765, 0.033742, 0.093661, 0.016931, Janetlense, 3688, 20, 5, 3046, 2666, 2286, 6, 0.233126, 0.000637, 0.048202, 0.004536, 0.001499, 0.085904, 0.07306, 0.01662, Janetlense, 3720, 6, 3, 2194, 1755, 558, 4, 0.184628, 0.000239, 0.050908, 0.006854, 0.002085, 0.04916, 0.064653, 0.008653, Janetlense, 3648, 42, 1, 800, 401, 401, 1, 0.091602, 0.003962, 0.056289, 0.008101, 0.003291, 0.002741, 0.013875, 0.001615, Janetlense, 3656, 2, 1, 1142, 762, 743, 2, 0.079064, 0.000143, 0.046356, 0.005123, 0.001636, 0.005106, 0.015714, 0.003212, Janetlense, 3740, 44, 2, 1560, 1161, 781, 2, 0.120641, 0.002919, 0.054132, 0.012768, 0.002867, 0.015141, 0.025343, 0.005555, 
18, Jgn2Plus, 2764, 0, 0, 612, 307, 307, 1, 0.035905, 4e-06, 0.022692, 0.002571, 0.000904, 0., 0.007327, 0.001463, Jgn2Plus, 2784, 10, 2, 3374, 3068, 2439, 10, 0.134375, 0.000311, 0.028311, 0.002138, 0.000814, 0.023973, 0.062999, 0.014558, Jgn2Plus, 2800, 16, 4, 2147, 1841, 1535, 5, 0.122895, 0.00036, 0.029418, 0.003753, 0.00121, 0.037509, 0.039127, 0.009896, Jgn2Plus, 2764, 0, 0, 612, 307, 307, 1, 0.035106, 4e-06, 0.02234, 0.002511, 0.000879, 0., 0.006613, 0.001822, Jgn2Plus, 2768, 38, 1, 648, 325, 325, 1, 0.057599, 0.002463, 0.032677, 0.0072, 0.001902, 0.002217, 0.009114, 0.001068, Jgn2Plus, 2776, 2, 1, 920, 614, 597, 2, 0.050778, 7.2e-05, 0.026606, 0.004549, 0.001336, 0.003629, 0.011203, 0.002153, Jgn2Plus, 2852, 40, 2, 1260, 937, 631, 2, 0.079460, 0.001734, 0.03438, 0.005174, 0.002442, 0.011817, 0.018011, 0.003423, 
25, Karen, 5314, 0, 0, 1200, 601, 601, 1, 0.097527, 8e-06, 0.072473, 0.005507, 0.001934, 0., 0.012918, 0.002267, Karen, 5334, 10, 2, 6608, 6008, 4784, 10, 0.295931, 0.00044, 0.070944, 0.00595, 0.002255, 0.0422, 0.136649, 0.034519, Karen, 5366, 24, 6, 5407, 4807, 4207, 7, 0.414734, 0.000597, 0.077541, 0.008354, 0.002181, 0.152018, 0.136073, 0.033079, Karen, 5314, 0, 0, 1200, 601, 601, 1, 0.095629, 7e-06, 0.07069, 0.005214, 0.001934, 1e-06, 0.013007, 0.002304, Karen, 5318, 52, 1, 1250, 626, 626, 1, 0.131112, 0.005344, 0.084116, 0.010622, 0.004072, 0.003635, 0.01869, 0.002101, Karen, 5326, 2, 1, 1802, 1202, 1178, 2, 0.124176, 5.8e-05, 0.07591, 0.005043, 0.002033, 0.008626, 0.025549, 0.005268, Karen, 5430, 54, 2, 2450, 1826, 1226, 2, 0.178969, 0.003742, 0.087365, 0.011373, 0.004338, 0.020682, 0.040551, 0.008191, 
23, KentmanApr2007, 4120, 0, 0, 924, 463, 463, 1, 0.068926, 6e-06, 0.05079, 0.004397, 0.001611, 1e-06, 0.008725, 0.001556, KentmanApr2007, 4140, 10, 2, 5090, 4628, 3683, 10, 0.217137, 0.000458, 0.050558, 0.00729, 0.001338, 0.030949, 0.102993, 0.021216, KentmanApr2007, 4164, 20, 5, 3702, 3240, 2778, 6, 0.252879, 0.000552, 0.057614, 0.007164, 0.002123, 0.084367, 0.08301, 0.015042, KentmanApr2007, 4120, 0, 0, 924, 463, 463, 1, 0.070087, 3e-06, 0.053638, 0.004338, 0.001393, 1e-06, 0.007459, 0.001546, KentmanApr2007, 4124, 48, 1, 1496, 749, 749, 1, 0.107040, 0.004649, 0.061332, 0.008412, 0.003129, 0.004174, 0.020725, 0.002702, KentmanApr2007, 4132, 2, 1, 1894, 1179, 1179, 2, 0.095122, 8.3e-05, 0.054803, 0.003798, 0.002443, 0.005122, 0.022088, 0.004858, KentmanApr2007, 4228, 50, 2, 1894, 1410, 948, 2, 0.130855, 0.003576, 0.060092, 0.012149, 0.002923, 0.014614, 0.028674, 0.006563, 
28, KentmanAug2005, 6130, 0, 0, 1404, 703, 703, 1, 0.114771, 8e-06, 0.089587, 0.006896, 0.002755, 0., 0.01097, 0.00187, KentmanAug2005, 6150, 10, 2, 7731, 7029, 5599, 10, 0.347756, 0.000313, 0.085726, 0.006517, 0.002109, 0.049369, 0.16762, 0.033675, KentmanAug2005, 6190, 28, 7, 10564, 9498, 8796, 13, 0.943931, 0.000695, 0.095577, 0.010998, 0.00413, 0.391672, 0.36983, 0.065722, KentmanAug2005, 6998, 18, 9, 10377, 9433, 2881, 10, 3.933648, 0.000565, 0.339788, 0.123907, 0.041565, 2.321793, 1.03476, 0.065021, KentmanAug2005, 6134, 58, 1, 2214, 1108, 1108, 1, 0.186173, 0.006147, 0.107588, 0.014194, 0.005113, 0.007417, 0.037815, 0.005316, KentmanAug2005, 6142, 2, 1, 2108, 1406, 1380, 2, 0.150171, 7.6e-05, 0.095998, 0.006295, 0.002421, 0.007711, 0.028362, 0.006684, KentmanAug2005, 6258, 60, 2, 2864, 2135, 1433, 2, 0.210542, 0.004497, 0.100691, 0.014764, 0.005592, 0.026591, 0.045015, 0.010125, 
26, KentmanFeb2008, 5696, 0, 0, 1300, 651, 651, 1, 0.100159, 6e-06, 0.077166, 0.005695, 0.002159, 1e-06, 0.010286, 0.002411, KentmanFeb2008, 5716, 10, 2, 7158, 6508, 5183, 10, 0.328193, 0.000369, 0.082, 0.005527, 0.002011, 0.046422, 0.15605, 0.0337, KentmanFeb2008, 5748, 24, 6, 5857, 5207, 4557, 7, 0.440859, 0.000578, 0.081938, 0.007222, 0.002976, 0.157647, 0.15741, 0.028188, KentmanFeb2008, 6372, 16, 8, 8564, 7707, 2307, 9, 2.488817, 0.000471, 0.218862, 0.07268, 0.027627, 1.402835, 0.699123, 0.061553, KentmanFeb2008, 5700, 54, 1, 1352, 677, 677, 1, 0.148794, 0.00559, 0.097724, 0.011183, 0.004804, 0.003881, 0.019589, 0.003497, KentmanFeb2008, 5708, 2, 1, 1952, 1302, 1277, 2, 0.127095, 5.5e-05, 0.078256, 0.006039, 0.002296, 0.006996, 0.025658, 0.006004, KentmanFeb2008, 5816, 56, 2, 2652, 1977, 1327, 2, 0.198962, 0.004117, 0.099105, 0.012252, 0.004859, 0.024579, 0.043211, 0.007976, 
38, KentmanJan2011, 11948, 0, 0, 2812, 1407, 1407, 1, 0.263923, 5e-06, 0.208632, 0.016161, 0.003681, 0., 0.023106, 0.005836, KentmanJan2011, 11968, 10, 2, 15474, 14068, 11219, 10, 0.862059, 0.000195, 0.218883, 0.014783, 0.005436, 0.119702, 0.402127, 0.094591, KentmanJan2011, 12024, 36, 9, 16882, 15476, 14070, 10, 2.000325, 0.000408, 0.224969, 0.021269, 0.009204, 0.946107, 0.65945, 0.13072, KentmanJan2011, 11948, 0, 0, 2812, 1407, 1407, 1, 0.273785, 5e-06, 0.214989, 0.014995, 0.006338, 1e-06, 0.025526, 0.005484, KentmanJan2011, 11952, 78, 1, 2888, 1445, 1445, 1, 0.401746, 0.006792, 0.281873, 0.030695, 0.008405, 0.008984, 0.055059, 0.005332, KentmanJan2011, 11960, 2, 1, 4220, 2814, 2777, 2, 0.321506, 4.3e-05, 0.204734, 0.013068, 0.004994, 0.018772, 0.061625, 0.011986, KentmanJan2011, 12116, 80, 2, 5700, 4257, 2851, 2, 0.502545, 0.00439, 0.258222, 0.031597, 0.013538, 0.060402, 0.106889, 0.019984, 
16, KentmanJul2005, 2224, 0, 0, 480, 241, 241, 1, 0.031407, 7e-06, 0.020317, 0.004212, 0.000828, 0., 0.004248, 0.000577, KentmanJul2005, 2244, 10, 2, 2648, 2408, 1913, 10, 0.109787, 0.000348, 0.022708, 0.002488, 0.000825, 0.019532, 0.053152, 0.009493, KentmanJul2005, 2260, 16, 4, 1685, 1445, 1205, 5, 0.100544, 0.000425, 0.022124, 0.003321, 0.003195, 0.031887, 0.031419, 0.006461, KentmanJul2005, 2468, 10, 5, 2230, 1911, 636, 6, 0.243013, 0.000186, 0.036304, 0.009958, 0.002761, 0.098952, 0.084716, 0.008684, KentmanJul2005, 2228, 34, 1, 512, 257, 257, 1, 0.042157, 0.003129, 0.021751, 0.005267, 0.00171, 0.001594, 0.006833, 0.000765, KentmanJul2005, 2236, 2, 1, 722, 482, 467, 2, 0.040316, 5.3e-05, 0.020832, 0.001836, 0.000605, 0.002654, 0.010937, 0.002576, KentmanJul2005, 2304, 36, 2, 992, 737, 497, 2, 0.064562, 0.001044, 0.023537, 0.004107, 0.001649, 0.012376, 0.016365, 0.004191, 
13, Kreonet, 1474, 0, 0, 312, 157, 157, 1, 0.014320, 4e-06, 0.010211, 0.00092, 0.00042, 1e-06, 0.001702, 0.000443, Kreonet, 1494, 10, 2, 1724, 1568, 1244, 10, 0.064323, 0.000312, 0.013809, 0.001259, 0.000442, 0.0105, 0.030386, 0.006745, Kreonet, 1502, 12, 3, 940, 784, 628, 4, 0.042899, 0.000224, 0.010584, 0.001095, 0.000432, 0.008527, 0.017471, 0.003812, Kreonet, 1474, 0, 0, 312, 157, 157, 1, 0.016891, 3e-06, 0.011155, 0.001227, 0.000618, 0., 0.002451, 0.000707, Kreonet, 1478, 28, 1, 338, 170, 170, 1, 0.027180, 0.001065, 0.016711, 0.001926, 0.000722, 0.000856, 0.00482, 0.000471, Kreonet, 1486, 2, 1, 470, 314, 302, 2, 0.021568, 6.8e-05, 0.01289, 0.000951, 0.000348, 0.001212, 0.00444, 0.000837, Kreonet, 1542, 30, 2, 650, 482, 326, 2, 0.040912, 0.00169, 0.014974, 0.002572, 0.000923, 0.004659, 0.011372, 0.002362, 
42, LambdaNet, 14584, 0, 0, 3444, 1723, 1723, 1, 0.353472, 7e-06, 0.277366, 0.017978, 0.007773, 0., 0.037169, 0.006211, LambdaNet, 14604, 10, 2, 18950, 17228, 13743, 10, 1.132978, 0.000224, 0.291163, 0.018895, 0.007524, 0.145432, 0.540147, 0.12212, LambdaNet, 14668, 40, 10, 22397, 20675, 18953, 11, 3.135542, 0.00043, 0.323978, 0.033183, 0.009367, 1.577596, 0.964781, 0.216719, LambdaNet, 14612, 4, 2, 7220, 5415, 1889, 3, 0.649670, 6.7e-05, 0.287906, 0.02206, 0.005104, 0.096424, 0.206722, 0.022891, LambdaNet, 14588, 86, 1, 5292, 3529, 1765, 1, 0.659981, 0.010842, 0.383539, 0.03881, 0.033402, 0.023008, 0.146565, 0.016877, LambdaNet, 14596, 2, 1, 5168, 3446, 3405, 2, 0.444539, 4.2e-05, 0.288552, 0.01783, 0.006535, 0.02472, 0.080103, 0.019855, LambdaNet, 14768, 88, 2, 6972, 5209, 3487, 2, 0.676439, 0.005424, 0.350696, 0.039794, 0.016015, 0.084308, 0.1451, 0.02785, 
69, Latnet, 38842, 0, 0, 9384, 4693, 4693, 1, 1.509191, 8e-06, 1.237496, 0.079984, 0.03238, 0., 0.119661, 0.024017, Latnet, 38862, 10, 2, 51620, 46928, 37476, 10, 4.248494, 0.00016, 1.25438, 0.065607, 0.025386, 0.560036, 1.945735, 0.380898, Latnet, 38982, 68, 17, 93858, 89166, 84474, 18, 26.677720, 0.002768, 1.441199, 0.142667, 0.055179, 17.145246, 6.374108, 1.495513, Latnet, 38842, 0, 0, 9384, 4693, 4693, 1, 1.465244, 7e-06, 1.225299, 0.075278, 0.018366, 9.99999999918e-07, 0.108631, 0.018831, Latnet, 38846, 140, 1, 9522, 4762, 4762, 1, 2.335999, 0.048367, 1.636902, 0.159364, 0.076371, 0.056229, 0.312821, 0.024881, Latnet, 38854, 2, 1, 14078, 9386, 9318, 2, 1.799778, 3.5e-05, 1.229689, 0.076143, 0.030773, 0.090208, 0.297289, 0.059914, Latnet, 39134, 142, 2, 18906, 14146, 9454, 2, 2.723830, 0.017366, 1.467634, 0.162584, 0.073182, 0.328918, 0.541154, 0.116284, 
6, Layer42, 364, 0, 0, 60, 31, 31, 1, 0.004804, 6e-06, 0.002876, 0.000823, 8.5e-05, 1e-06, 0.000487, 6.2e-05, Layer42, 384, 10, 2, 338, 308, 243, 10, 0.016075, 0.000381, 0.002648, 0.000333, 0.000124, 0.002193, 0.008051, 0.001626, Layer42, 376, 4, 1, 122, 92, 62, 2, 0.005340, 8.5e-05, 0.002388, 0.000361, 0.000105, 0.000413, 0.001384, 0.000324, Layer42, 512, 8, 4, 316, 263, 123, 5, 0.024343, 0.00017, 0.007137, 0.001694, 0.00043, 0.006755, 0.00657, 0.000848, Layer42, 368, 14, 1, 72, 37, 37, 1, 0.004763, 0.00044, 0.002769, 0.000383, 0.000146, 0.000151, 0.000429, 5.8e-05, Layer42, 376, 2, 1, 92, 62, 57, 2, 0.005005, 4.9e-05, 0.002742, 0.000221, 7.9e-05, 0.00032, 0.001136, 0.000166, Layer42, 404, 16, 2, 132, 97, 67, 2, 0.006689, 0.000311, 0.002866, 0.000524, 0.000183, 0.000815, 0.001355, 0.000216, 
43, Litnet, 15226, 0, 0, 3612, 1807, 1807, 1, 0.377587, 6e-06, 0.298838, 0.024284, 0.005588, 1.00000000003e-06, 0.037043, 0.006825, Litnet, 15246, 10, 2, 19874, 18068, 14414, 10, 1.189668, 0.00022, 0.305535, 0.022063, 0.008838, 0.150159, 0.567799, 0.127686, Litnet, 15310, 40, 10, 23489, 21683, 19877, 11, 3.351962, 0.000434, 0.346096, 0.031761, 0.013011, 1.675738, 1.029118, 0.246011, Litnet, 16550, 22, 11, 29605, 27327, 6999, 12, 20.285338, 0.000272, 1.184154, 0.419913, 0.142816, 12.84113, 5.388401, 0.298082, Litnet, 15230, 88, 1, 3698, 1850, 1850, 1, 0.546654, 0.01145, 0.370623, 0.041917, 0.019603, 0.016617, 0.073514, 0.005776, Litnet, 15238, 2, 1, 5420, 3614, 3572, 2, 0.480777, 4.5e-05, 0.31478, 0.019703, 0.008592, 0.027615, 0.082919, 0.020166, Litnet, 15414, 90, 2, 7310, 5462, 3656, 2, 0.733750, 0.006088, 0.392882, 0.044911, 0.019094, 0.08235, 0.149695, 0.031198, 
20, Marnet, 3488, 0, 0, 760, 381, 381, 1, 0.054400, 8e-06, 0.040579, 0.003356, 0.001162, 0., 0.005588, 0.001983, Marnet, 3508, 10, 2, 4188, 3808, 3029, 10, 0.185081, 0.000331, 0.041942, 0.003219, 0.00123, 0.031233, 0.087425, 0.018075, Marnet, 3532, 20, 5, 3046, 2666, 2286, 6, 0.211289, 0.000611, 0.045499, 0.004222, 0.001507, 0.072666, 0.06858, 0.015462, Marnet, 3516, 4, 2, 1676, 1257, 459, 3, 0.114239, 0.000162, 0.045995, 0.007168, 0.002413, 0.018451, 0.033529, 0.004356, Marnet, 3492, 42, 1, 800, 401, 401, 1, 0.084915, 0.003887, 0.048756, 0.013388, 0.002237, 0.002047, 0.010985, 0.002008, Marnet, 3500, 2, 1, 1142, 762, 743, 2, 0.072702, 0.000135, 0.041127, 0.00356, 0.001237, 0.004425, 0.016701, 0.00393, Marnet, 3584, 44, 2, 1560, 1161, 781, 2, 0.108260, 0.003131, 0.047433, 0.009014, 0.00378, 0.015165, 0.023251, 0.004645, 
16, Marwan, 2236, 0, 0, 480, 241, 241, 1, 0.028106, 6e-06, 0.020442, 0.001767, 0.000622, 1e-06, 0.00355, 0.000499, Marwan, 2256, 10, 2, 2648, 2408, 1913, 10, 0.112970, 0.000324, 0.020349, 0.003315, 0.000995, 0.021192, 0.055359, 0.010149, Marwan, 2272, 16, 4, 1685, 1445, 1205, 5, 0.097472, 0.000358, 0.019861, 0.002475, 0.000921, 0.034516, 0.031338, 0.006569, Marwan, 2312, 6, 3, 1434, 1147, 382, 4, 0.102232, 0.000179, 0.023572, 0.002891, 0.001114, 0.032807, 0.034969, 0.005266, Marwan, 2240, 34, 1, 512, 257, 257, 1, 0.043940, 0.00318, 0.022824, 0.006552, 0.001586, 0.001717, 0.006043, 0.00074, Marwan, 2248, 2, 1, 722, 482, 467, 2, 0.039303, 6.5e-05, 0.01972, 0.002039, 0.000613, 0.002345, 0.011088, 0.002409, Marwan, 2316, 36, 2, 992, 737, 497, 2, 0.062073, 0.000982, 0.023964, 0.004014, 0.001592, 0.01149, 0.014333, 0.004466, 
67, Missouri, 36778, 0, 0, 8844, 4423, 4423, 1, 1.448555, 8e-06, 1.185676, 0.073716, 0.029255, 0., 0.125786, 0.02035, Missouri, 36798, 10, 2, 48650, 44228, 35318, 10, 4.234765, 0.000179, 1.201396, 0.069785, 0.02851, 0.529412, 1.933237, 0.45643, Missouri, 36910, 64, 16, 84035, 79613, 75191, 17, 22.950618, 0.000615, 1.403474, 0.134478, 0.060918, 14.491538, 5.828514, 1.010957, Missouri, 36854, 6, 3, 23109, 18487, 5023, 4, 3.892002, 8.1e-05, 1.226771, 0.069797, 0.026761, 0.978175, 1.454841, 0.120923, Missouri, 36782, 136, 1, 8978, 4490, 4490, 1, 2.152149, 0.045763, 1.484859, 0.16019, 0.068064, 0.052985, 0.295887, 0.029735, Missouri, 36790, 2, 1, 13268, 8846, 8780, 2, 1.752944, 4.2e-05, 1.203504, 0.072755, 0.029687, 0.089674, 0.27964, 0.062003, Missouri, 37062, 138, 2, 17822, 13334, 8912, 2, 2.738237, 0.016806, 1.509993, 0.160018, 0.068614, 0.319641, 0.557955, 0.089894, 
6, Mren, 340, 0, 0, 60, 31, 31, 1, 0.004519, 6e-06, 0.002492, 0.000443, 0.000599, 0., 0.000412, 6.5e-05, Mren, 360, 10, 2, 338, 308, 243, 10, 0.012568, 0.000324, 0.002515, 0.000265, 8.9e-05, 0.001557, 0.004983, 0.002019, Mren, 352, 4, 1, 122, 92, 62, 2, 0.004552, 9.8e-05, 0.001968, 0.000506, 6.1e-05, 0.000269, 0.001095, 0.000203, Mren, 340, 0, 0, 60, 31, 31, 1, 0.002866, 3e-06, 0.001512, 0.000288, 0.000398, 0., 0.000268, 4.6e-05, Mren, 344, 14, 1, 72, 37, 37, 1, 0.004059, 0.000323, 0.002453, 0.000302, 0.000114, 0.000121, 0.000437, 4.9e-05, Mren, 352, 2, 1, 92, 62, 57, 2, 0.007420, 7.4e-05, 0.004859, 0.000751, 8.4e-05, 0.000291, 0.00085, 0.00015, Mren, 380, 16, 2, 132, 97, 67, 2, 0.006659, 0.000294, 0.002795, 0.000537, 0.000274, 0.000798, 0.001373, 0.000208, 
37, Myren, 11362, 0, 0, 2664, 1333, 1333, 1, 0.247947, 6e-06, 0.193538, 0.014577, 0.005377, 0., 0.023873, 0.005137, Myren, 11382, 10, 2, 14660, 13328, 10628, 10, 0.782947, 0.000218, 0.20743, 0.014333, 0.005263, 0.105795, 0.357641, 0.085542, Myren, 11438, 36, 9, 15994, 14662, 13330, 10, 1.934876, 0.000402, 0.212064, 0.017872, 0.008122, 0.92456, 0.634742, 0.129077, Myren, 11362, 0, 0, 2664, 1333, 1333, 1, 0.256567, 6e-06, 0.20096, 0.013898, 0.005394, 0., 0.025576, 0.004266, Myren, 11366, 76, 1, 2738, 1370, 1370, 1, 0.367317, 0.007958, 0.256565, 0.022455, 0.007438, 0.010647, 0.050942, 0.004784, Myren, 11374, 2, 1, 3998, 2666, 2630, 2, 0.301942, 4.8e-05, 0.191618, 0.013699, 0.005292, 0.016924, 0.05699, 0.010764, Myren, 11526, 78, 2, 5402, 4034, 2702, 2, 0.468053, 0.004268, 0.24315, 0.031538, 0.008964, 0.057498, 0.099615, 0.016311, 
6, Napnet, 364, 0, 0, 60, 31, 31, 1, 0.004866, 6e-06, 0.002958, 0.000806, 9.3e-05, 9.99999999999e-07, 0.000431, 0.000113, Napnet, 384, 10, 2, 338, 308, 243, 10, 0.017305, 0.000382, 0.003226, 0.00041, 0.000154, 0.002476, 0.008242, 0.001666, Napnet, 376, 4, 1, 122, 92, 62, 2, 0.005445, 8.1e-05, 0.002404, 0.000219, 8.2e-05, 0.000336, 0.001666, 0.000319, Napnet, 440, 6, 3, 234, 187, 82, 4, 0.012652, 0.000172, 0.003576, 0.000613, 0.000196, 0.003064, 0.003632, 0.000864, Napnet, 368, 14, 1, 72, 37, 37, 1, 0.005154, 0.000441, 0.003118, 0.000389, 0.000175, 0.000132, 0.000443, 5.8e-05, Napnet, 376, 2, 1, 92, 62, 57, 2, 0.004563, 5e-05, 0.002479, 0.000221, 8.3e-05, 0.000278, 0.000983, 0.000142, Napnet, 404, 16, 2, 132, 97, 67, 2, 0.007989, 0.000399, 0.003961, 0.000568, 0.000163, 0.000842, 0.001357, 0.000208, 
13, Navigata, 1534, 0, 0, 312, 157, 157, 1, 0.018518, 4e-06, 0.013433, 0.001273, 0.000429, 1e-06, 0.002418, 0.000341, Navigata, 1554, 10, 2, 1724, 1568, 1244, 10, 0.078396, 0.000318, 0.0145, 0.001146, 0.000462, 0.010833, 0.040014, 0.010019, Navigata, 1562, 12, 3, 940, 784, 628, 4, 0.048182, 0.00024, 0.011228, 0.001229, 0.000455, 0.010686, 0.01822, 0.005336, Navigata, 1562, 4, 2, 724, 543, 207, 3, 0.040332, 9.8e-05, 0.013476, 0.001386, 0.000524, 0.006709, 0.014823, 0.002554, Navigata, 1538, 28, 1, 338, 170, 170, 1, 0.030289, 0.001559, 0.017506, 0.002509, 0.000836, 0.000782, 0.005858, 0.000368, Navigata, 1546, 2, 1, 470, 314, 302, 2, 0.021443, 4.6e-05, 0.012084, 0.001043, 0.00041, 0.001583, 0.004778, 0.000876, Navigata, 1602, 30, 2, 650, 482, 326, 2, 0.038637, 0.000996, 0.014566, 0.002794, 0.001111, 0.004793, 0.011489, 0.001796, 
7, Netrail, 502, 0, 0, 84, 43, 43, 1, 0.004235, 3e-06, 0.002971, 0.000242, 9.7e-05, 1e-06, 0.000513, 6.5e-05, Netrail, 522, 10, 2, 470, 428, 338, 10, 0.019302, 0.000304, 0.003707, 0.000443, 0.000145, 0.003727, 0.008687, 0.001595, Netrail, 514, 4, 1, 170, 128, 86, 2, 0.007527, 0.000112, 0.003515, 0.000397, 0.000178, 0.000549, 0.001882, 0.000305, Netrail, 530, 4, 2, 220, 165, 69, 3, 0.013512, 0.000123, 0.004698, 0.00064, 0.000188, 0.002584, 0.0041, 0.000578, Netrail, 506, 16, 1, 98, 50, 50, 1, 0.006222, 0.000414, 0.003623, 0.000547, 0.0002, 0.000295, 0.000707, 9.6e-05, Netrail, 514, 2, 1, 128, 86, 80, 2, 0.009487, 0.000522, 0.00436, 0.000321, 0.000139, 0.000432, 0.001546, 0.000192, Netrail, 546, 18, 2, 182, 134, 92, 2, 0.010851, 0.000405, 0.004371, 0.000856, 0.00026, 0.001711, 0.00234, 0.00035, 
